timestamp_ms,p0_n,p1_n,p2_n,p3_n,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,temp_c
95120,2.65,48.27,69.91,3.86,159.4,6.9,828.1,34.76,6.85,3.21,30.01
95140,0,37.41,77.86,0.68,52.6,85.4,851.1,39.16,0.57,1.38,30.24
95160,0,21.11,87.84,9.16,-27.9,1.7,849.1,38.21,-7.68,-3.53,29.81
95180,1.42,18.4,83.41,19.16,53.4,-42.4,783.3,30.57,-13.66,-5.01,30.72
95200,0.47,3.69,76.89,29.2,127.5,-64.4,863.6,33.61,-10.23,-8.07,30.56
95220,0,0.47,65.72,43.74,43.0,-85.6,853.1,22.47,-11.16,-4.38,30.86
95240,0,0,49.59,47.65,83.4,-152.3,941.0,15.89,-16.19,-3.03,30.86
95260,3.36,0.18,36.94,63.42,9.5,-168.2,938.5,13.46,-28.3,-1.9,30.91
95280,0,0,28.31,69.6,-5.8,-46.4,993.8,-2.13,-17.92,1.79,30.84
95300,0,0.9,14.46,63.35,-3.2,-267.6,954.2,-9.58,-20.55,0.6,31.13
95320,0.42,4.91,9.25,50.21,33.5,-157.9,1013.5,-11.82,-13.92,5.18,30.83
95340,0,3.85,7.32,38.65,-81.7,-223.5,1014.9,-27.6,-9.84,5.01,30.83
95360,5.77,0,1.98,23.39,-34.8,-177.7,1008.3,-32.08,-8.09,5.59,30.45
95380,6.45,2.26,6.69,16.62,-152.6,-13.9,968.6,-36.4,-5.04,5.68,29.96
95400,0,0.46,0.13,7.78,-56.0,-65.8,978.3,-37.03,-1.21,3.56,30.7
95420,0,2.43,0,2.22,-97.8,69.6,1021.5,-38.41,4.73,-0.72,30.08
95440,0,0,3.52,2.19,-131.1,7.5,979.7,-38.26,-0.45,-5.73,29.78
95460,0,0,0,0,-11.0,44.6,1021.4,-36.21,16.22,-4.76,29.54
95480,0.33,0,0,0,-83.6,59.4,986.2,-32.61,2.48,-6.56,29.15
95500,2.8,0,0,6.76,-104.5,164.1,1017.1,-24.13,22.12,-5.93,29.28
95520,0,0,0,1.5,-43.4,187.6,993.5,-14.5,18.44,-2.36,28.72
95540,2.16,0,0,0,-100.7,173.4,988.1,-4.69,17.05,-1.08,28.22
95560,74.93,27.18,5.47,1.14,9.3,138.8,962.9,6.24,16.97,1.67,28.31
95580,66.1,33.21,15.51,2.26,83.4,107.1,937.5,7.46,16.18,2.67,28.35
95600,48.76,51.15,21.77,0,-22.4,149.3,887.3,19.93,22.33,6.68,28.99
95620,33.56,56.28,33.13,1.32,103.4,133.8,876.3,31.55,13.72,4.1,28.78
95640,15.34,60.09,41.65,0.56,43.0,63.3,832.2,32.1,9.78,3.76,29.23
95660,6.27,53.17,59.24,0,42.6,76.9,796.4,40.59,8.69,1.95,29.46
95680,2.78,43.23,69.15,0,109.7,114.3,777.2,38.3,-1.87,6.61,30.1
95700,0,36.27,79.3,8.9,87.3,-19.7,786.4,45.3,2.47,-0.9,30.01
95720,1.74,24.0,84.03,5.98,154.9,-123.6,821.5,38.93,-3.01,-0.09,30.73
95740,0,10.65,79.9,17.26,74.3,-174.4,819.7,35.63,-1.75,-3.04,30.55
95760,1.01,10.61,70.73,27.46,67.0,-153.3,841.3,24.75,-14.86,-5.37,31.02
95780,0,0,64.79,42.59,57.3,-150.5,907.2,25.58,-20.09,-6.13,30.69
95800,0,0,49.6,51.12,6.7,-125.4,955.2,13.58,-17.34,-6.25,30.76
95820,0.94,4.42,36.13,67.26,99.0,-177.4,1013.5,7.82,-19.41,0.75,31.07
95840,0,0,22.55,66.22,-79.1,-91.5,1030.5,-1.29,-21.76,1.34,31.16
95860,0.1,0,15.26,60.22,-49.7,-87.7,1028.1,-8.83,-24.49,3.43,30.99
95880,0,0,10.5,48.99,48.6,-121.1,1023.2,-21.73,-25.87,3.67,30.75
95900,1.66,0,3.93,35.66,-71.1,-90.4,959.0,-27.41,-11.75,3.31,30.52
95920,1.06,0,3.13,18.44,-84.1,-117.1,1034.8,-27.82,-11.54,4.77,30.65
95940,3.34,5.3,0.66,10.15,-129.1,-67.8,1072.9,-40.1,-4.34,4.15,30.44
95960,0,3.2,1.48,8.35,-143.8,-33.6,982.4,-39.17,-6.33,2.81,30.11
95980,0.32,0,1.34,0,-151.2,1.0,957.7,-37.42,7.42,-0.89,30.31
96000,0,0.97,0,0,19.0,68.4,931.6,-38.19,1.46,-1.0,29.67
96020,2.12,4.75,2.37,0,-161.9,52.6,1002.9,-35.87,10.35,-6.45,29.51
96040,3.5,0.82,0,9.62,-94.3,134.6,963.1,-26.67,14.45,-2.68,29.12
96060,0.55,0,0.77,0.45,-128.7,60.8,984.6,-17.59,18.72,-5.4,28.7
96080,1.72,4.12,3.4,1.82,9.5,63.9,1036.6,-9.08,18.43,-3.03,28.7
96100,0,0,0.05,0,6.4,146.4,1029.0,-6.18,27.17,-2.51,28.22
96120,78.61,25.34,5.56,3.96,81.2,123.5,971.8,1.78,23.03,1.65,28.31
96140,62.48,43.42,16.11,0,-22.0,140.9,879.6,10.06,17.37,-0.47,28.56
96160,45.54,48.21,23.35,5.8,90.9,111.2,910.7,26.23,13.35,3.62,28.69
96180,29.07,54.28,29.99,0.39,29.5,68.7,876.7,28.9,18.86,5.26,29.02
96200,20.04,59.51,48.82,3.18,61.7,45.7,822.5,34.96,4.23,5.14,29.49
96220,6.99,51.34,61.34,1.97,129.1,138.4,822.4,39.72,11.43,0.85,29.94
96240,0,44.51,72.16,4.34,139.6,-36.8,794.8,34.99,5.38,3.81,30.01
96260,0,26.04,82.95,1.47,99.5,-99.6,819.0,45.33,-5.64,-0.53,30.01
96280,0,21.04,84.06,13.94,55.0,-9.6,853.6,39.77,-12.98,-3.1,30.59
96300,0,10.71,79.27,19.67,117.7,-129.5,803.2,33.9,-7.7,-5.95,30.62
96320,0,5.25,73.1,32.28,117.0,-129.9,867.1,31.66,-21.48,-5.18,30.52
96340,1.39,0.78,54.25,43.77,41.3,-123.7,879.4,19.85,-9.06,-2.54,30.98
96360,0,0,43.64,56.14,-101.1,-159.3,932.1,17.78,-17.67,-2.74,31.08
96380,0,2.05,28.29,67.8,38.3,-172.5,977.1,5.06,-17.49,-2.99,30.79
96400,0,0,17.48,66.32,-4.8,-52.5,1047.4,-3.66,-13.62,1.55,31.09
96420,2.59,0,9.18,56.13,-80.4,-74.3,1028.5,-13.65,-18.43,0.34,30.86
96440,0,0,7.91,47.37,43.5,-175.8,1017.9,-17.09,-17.36,9.3,30.82
96460,0,0,8.64,33.12,-69.5,-182.4,1023.3,-27.92,-12.85,11.05,30.88
96480,0,0.17,3.99,22.4,22.6,-42.6,1001.3,-35.6,-11.62,7.84,30.45
96500,0,0,0.83,6.96,-147.6,-85.7,1008.4,-37.81,-8.59,2.21,30.24
96520,0,0,0.27,6.69,-123.0,-73.5,971.3,-38.47,-6.96,-2.03,30.56
96540,2.05,0.19,5.8,0.96,-55.5,40.0,985.8,-38.54,6.54,-2.42,29.93
96560,2.66,3.53,2.96,5.96,-135.0,-14.9,1037.1,-38.18,8.36,-3.15,29.5
96580,0.65,0.28,0,0,-73.4,97.5,975.4,-34.02,-0.27,-6.68,29.67
96600,0,1.0,2.84,4.06,-221.9,207.6,1050.1,-27.76,16.63,-8.86,29.45
96620,0,2.62,0,0,-36.9,130.0,992.3,-23.61,29.6,-2.14,28.55
96640,3.47,0,3.69,7.24,31.0,107.7,981.0,-14.06,20.44,-3.71,28.23
96660,1.53,4.74,1.0,3.54,-118.6,8.5,932.3,-1.49,15.6,-1.78,28.4
96680,78.38,32.75,6.27,0,65.2,140.5,958.8,5.09,22.03,-1.35,28.07
96700,61.03,43.87,17.6,0,11.0,115.7,933.8,11.23,26.34,6.21,28.69
96720,43.39,46.9,21.88,4.29,84.5,160.2,881.1,23.78,9.73,11.26,28.98
96740,21.28,54.19,37.51,0,46.1,5.6,858.0,26.34,11.89,5.98,29.01
96760,10.99,54.64,47.11,0,106.5,74.7,829.7,29.47,10.9,5.28,29.28
96780,0.14,47.85,66.18,0,111.5,60.9,801.7,40.36,10.44,2.88,30.16
96800,4.32,37.98,79.16,7.68,68.6,32.3,765.1,39.87,7.88,6.63,30.07
96820,3.27,27.28,86.32,9.33,123.6,-1.3,790.4,37.39,-5.83,1.79,30.27
96840,0,15.58,81.75,12.56,49.3,-28.0,839.2,37.34,-13.17,-4.82,30.37
96860,0,11.96,77.51,22.13,-24.2,-86.0,831.6,33.66,-23.6,-4.33,30.77
96880,0.77,3.55,61.91,37.33,87.3,-85.8,807.9,22.8,-20.57,-4.86,30.74
96900,0,1.89,54.47,46.52,50.8,-235.3,935.0,21.32,-14.45,-5.13,30.93
96920,0,0.11,41.33,59.95,94.2,-158.2,914.0,10.79,-15.72,-1.93,31.29
96940,0,0,27.92,66.69,70.9,-88.9,994.6,1.3,-22.25,0.32,31.13
96960,4.57,0.37,16.14,66.09,-92.3,-168.9,985.4,-7.76,-19.56,1.87,30.79
96980,0,0,4.35,56.5,-28.2,-207.6,1012.4,-11.2,-10.14,-2.23,30.82
97000,0,0,8.01,42.01,-71.6,-74.9,1040.8,-21.75,-13.14,2.81,31.03
97020,0,3.53,0,29.26,-120.2,-93.9,1005.7,-31.8,-16.26,6.55,30.66
97040,0.38,0,0,15.26,-130.1,-89.7,996.3,-37.79,-4.95,3.94,30.6
97060,0,0.64,0.53,11.78,-111.8,-49.7,928.4,-44.17,-12.97,3.14,30.44
97080,1.55,2.2,0.73,7.72,-103.2,-8.3,1022.7,-46.13,-9.93,2.12,30.3
97100,0.3,1.44,0.98,0,-165.8,121.8,994.0,-44.45,16.72,-2.18,29.76
97120,0,1.76,2.82,0,-119.2,67.7,1004.4,-36.66,10.33,-4.1,29.67
97140,1.37,0,0.77,2.96,-158.6,134.2,961.9,-38.99,13.31,-4.71,29.3
97160,0,0,2.9,3.85,-30.4,165.2,979.3,-18.45,16.96,-5.43,28.8
97180,1.55,0,2.73,1.32,-65.0,32.1,1031.9,-18.56,13.52,-2.78,28.51
97200,2.08,2.25,0,0,42.6,98.1,982.9,-5.94,18.26,-3.44,28.36
97220,1.65,0,0.35,0,102.4,189.3,986.6,-2.49,24.05,5.28,28.28
97240,70.08,27.12,8.08,0,67.3,192.7,942.2,4.07,21.35,1.93,28.2
97260,66.52,45.37,17.47,0,8.3,127.8,930.4,18.45,14.95,4.78,28.84
97280,38.18,53.14,30.33,0,-5.3,112.4,898.0,29.42,20.87,7.46,29.04
97300,24.57,58.14,41.8,0,136.3,164.8,834.5,39.11,22.48,4.81,29.24
97320,12.21,54.54,55.89,4.61,36.0,131.9,797.3,35.22,6.87,1.81,29.42
97340,5.59,45.16,66.67,3.95,118.8,7.4,796.2,34.6,15.69,4.12,29.92
97360,0.46,37.76,81.45,2.67,30.3,34.5,828.4,45.21,8.1,1.61,29.93
97380,0.74,24.32,85.81,12.56,48.1,-60.6,837.8,38.94,2.37,-1.61,30.51
97400,0,13.97,82.26,15.65,38.7,-123.2,861.8,41.44,-15.45,-0.29,30.34
97420,2.91,10.97,76.25,23.45,31.5,-71.1,829.8,32.75,-14.75,-5.58,30.68
97440,0,0,60.44,40.39,36.5,-72.9,850.6,23.71,-9.22,-4.63,30.58
97460,3.51,1.06,50.12,55.35,68.7,-197.5,924.7,21.02,-23.33,-0.63,30.87
97480,1.12,0.81,37.32,60.26,-5.9,-157.1,1015.3,9.42,-13.75,0.43,31.09
97500,0,2.81,31.7,65.89,-40.8,-185.6,1049.1,0.97,-16.11,1.25,30.8
97520,2.64,0.07,11.03,64.0,-113.9,-53.7,990.8,-8.81,-21.94,-1.94,31.18
97540,0,0,10.84,54.7,-36.6,-144.9,969.7,-12.74,-14.67,4.46,30.73
97560,1.87,0,2.88,38.43,-37.2,-220.7,984.6,-22.16,-12.11,2.31,30.58
97580,2.56,0,0,24.64,-113.1,-155.4,1034.8,-30.79,-14.76,4.46,30.71
97600,0,0.09,1.64,22.89,-76.9,-57.7,995.2,-34.56,-15.53,3.2,30.67
97620,0,0,0,13.03,27.0,-68.0,947.6,-38.91,-4.99,2.4,30.53
97640,1.04,0,5.22,3.99,-140.4,-130.9,996.5,-38.73,-2.84,3.71,29.93
97660,0.21,3.99,0.9,2.57,-122.6,3.4,1007.2,-37.93,12.04,-1.9,29.79
97680,0,0,0,0,-20.9,103.8,975.3,-35.62,5.03,-9.04,29.81
97700,1.4,2.36,0,0,-135.3,68.4,965.2,-31.92,8.04,-5.12,29.29
97720,2.22,4.91,0,0,-112.7,115.6,1026.6,-21.82,17.39,-8.13,28.58
97740,0,0,2.72,0,-40.3,157.5,999.6,-14.77,11.23,-1.65,28.54
97760,0.74,0,1.88,2.23,73.2,151.3,997.8,-9.28,19.53,-0.72,28.04
97780,71.2,22.17,7.21,3.29,-115.5,100.9,990.1,11.66,15.69,-0.85,27.81
97800,69.4,35.57,12.84,0.77,62.7,162.2,962.2,10.2,19.37,-0.08,28.32
97820,50.66,38.8,18.84,1.24,5.7,297.7,862.2,16.48,11.26,1.89,28.57
97840,31.04,53.88,27.12,0,87.1,59.3,924.5,30.0,9.34,-1.31,28.76
97860,16.28,59.87,44.71,0,95.2,22.4,846.5,30.5,11.28,7.41,29.5
97880,6.74,52.99,58.55,0,105.8,-25.6,775.8,37.79,-3.6,8.54,29.96
97900,4.63,46.79,69.09,0,74.6,20.6,823.4,39.5,8.53,1.25,29.75
97920,7.3,34.39,80.87,2.8,110.1,13.3,739.0,41.02,-0.26,1.88,29.95
97940,0,21.48,86.35,10.2,125.6,-14.4,768.0,40.12,-5.1,-5.47,30.09
97960,0,9.35,85.59,19.84,121.2,-87.9,798.9,35.9,-9.07,0.84,30.63
97980,0,8.79,73.38,32.76,30.3,-60.8,849.4,29.59,-15.77,-6.16,31.33
98000,1.98,7.15,58.97,35.71,8.9,-149.8,924.1,22.25,-18.57,-3.54,30.63
98020,0.82,1.62,51.78,54.29,71.2,-102.4,930.8,16.09,-20.67,-3.77,30.85
98040,0,5.69,34.98,65.94,24.6,-168.1,954.8,5.64,-13.96,0.33,31.25
98060,0,0.62,18.49,62.23,55.9,-181.7,1009.3,-1.46,-14.83,0.68,31.2
98080,0,0.03,10.3,61.31,-17.2,-139.4,989.3,-12.35,-22.07,3.43,31.06
98100,0,0,10.29,44.45,-64.2,-146.8,964.4,-21.91,-12.84,2.26,30.84
98120,1.17,4.82,0,31.22,-34.1,-27.0,983.0,-25.19,-14.09,2.95,30.77
98140,0,3.06,0,20.07,-126.5,-84.0,1022.5,-32.61,-5.82,3.35,30.72
98160,0,0,2.39,10.78,-46.1,-51.8,1006.9,-38.66,-2.76,3.65,30.28
98180,1.45,0,0.94,5.61,-123.5,-2.2,993.6,-42.93,2.01,4.52,30.29
98200,1.78,0,0,6.73,-137.1,53.8,949.3,-40.54,1.4,2.39,30.38
98220,1.78,1.45,0,1.84,-42.9,41.5,962.2,-39.13,4.34,-3.54,29.86
98240,0,0,2.87,0,-49.2,45.1,1011.8,-33.92,15.28,-7.04,29.19
98260,4.67,0,0,0,-159.1,155.1,992.4,-28.37,10.55,-4.87,29.05
98280,0,0,0,0,-25.9,92.5,969.1,-21.83,5.66,-5.94,28.99
98300,0.91,0,0,0,84.1,80.3,972.2,-11.09,19.97,-4.84,28.63
98320,0.66,0,1.04,6.94,7.7,235.1,998.9,-10.36,21.21,-1.26,28.69
98340,78.2,25.36,8.95,1.09,22.7,157.3,935.7,-2.5,21.84,0.1,28.14
98360,64.27,33.83,12.89,6.58,-4.2,183.7,1001.9,13.41,25.49,1.21,28.14
98380,43.65,47.78,21.66,0,-50.1,114.6,884.5,17.74,10.01,6.72,28.93
98400,26.4,55.43,34.4,0,62.6,108.4,885.8,27.19,15.02,5.56,28.85
98420,10.77,56.28,47.68,1.52,143.1,51.2,886.5,34.73,5.07,6.92,29.15
98440,5.02,53.76,60.85,3.28,95.6,15.9,852.3,32.79,4.88,1.81,29.58
98460,0,41.16,72.66,0,50.6,-3.5,808.1,40.51,1.86,0.4,29.82
98480,0,26.86,80.6,6.53,106.3,-1.8,818.0,46.2,-2.85,0.3,30.32
98500,1.48,20.82,85.63,6.89,117.3,-130.7,810.4,36.22,-6.3,-3.23,30.71
98520,1.58,15.03,79.55,19.43,125.5,-84.3,781.6,33.65,-7.54,-5.56,30.86
98540,2.41,10.2,77.61,35.67,80.2,-118.6,831.6,30.4,-11.04,-2.98,31.2
98560,1.81,1.28,62.01,43.89,97.5,-72.3,897.6,22.13,-23.03,-4.97,30.76
98580,0,6.04,46.66,59.41,56.3,-153.4,986.4,15.07,-16.54,-3.0,31.18
98600,0,3.45,24.86,64.72,20.0,-169.3,991.5,5.05,-19.72,3.06,30.94
98620,2.03,3.58,16.64,63.77,-18.2,-113.2,997.1,-3.93,-14.56,3.41,30.95
98640,0,0,13.95,55.85,-19.5,-161.6,1041.3,-14.33,-18.42,3.69,31.0
98660,0,2.36,4.54,47.1,-103.3,-32.2,1027.9,-25.56,-14.43,1.53,30.91
98680,0.31,0,4.02,29.78,49.2,-158.7,1023.9,-34.02,-17.1,6.47,30.45
98700,0,0,0.97,18.28,-170.5,-40.7,983.4,-36.44,-10.11,3.49,30.68
98720,1.56,0.47,6.57,11.75,-122.6,9.1,974.8,-39.98,-8.51,1.6,30.34
98740,3.24,0.45,2.04,0.88,-87.6,58.4,1035.9,-40.12,8.68,3.45,29.94
98760,0,0,2.83,0,-79.2,125.0,976.4,-42.35,6.3,-3.3,29.84
98780,6.06,2.39,0.34,5.33,-87.8,86.6,980.2,-38.47,2.74,-4.27,29.32
98800,2.28,0.47,0,1.71,-129.9,179.3,1026.7,-35.19,-2.25,-2.24,29.48
98820,0,0,1.21,1.29,-42.8,177.9,968.1,-25.35,15.68,-10.98,29.33
98840,3.13,0,0,3.85,-86.5,131.6,1012.6,-19.1,11.34,-3.23,28.76
98860,0,0,3.78,0,-48.9,181.8,992.9,-15.81,21.84,-6.67,28.26
98880,0.66,0,1.69,0,13.1,162.8,1003.0,-3.58,23.51,-1.5,28.55
98900,75.2,24.39,3.71,1.3,-49.5,43.1,958.6,5.65,22.42,1.04,28.23
98920,61.65,38.33,14.02,0,176.7,133.0,875.7,21.81,17.46,2.62,28.42
98940,38.62,45.09,25.15,0,40.8,108.6,853.6,18.05,21.73,7.63,28.56
98960,24.82,58.16,38.93,1.04,22.4,42.2,817.6,24.73,16.49,3.29,28.6
98980,9.21,52.99,50.54,0,52.4,115.9,816.8,36.72,4.67,0.57,29.18
99000,7.17,54.17,62.07,1.31,152.1,68.7,779.6,38.17,2.49,2.8,29.69
99020,1.91,38.96,73.65,2.77,141.8,-76.1,792.9,42.12,9.32,-0.49,30.0
99040,0.98,27.9,84.12,0,107.8,-2.3,779.3,40.03,-0.95,-0.22,30.0
99060,4.26,20.37,87.4,10.31,85.5,-81.9,780.0,37.86,-8.69,-0.61,30.64
99080,0,15.45,76.91,20.25,111.6,-69.1,853.4,35.18,-10.7,-6.53,30.85
99100,2.13,4.8,70.21,36.48,51.4,-162.6,949.8,28.51,-8.84,-3.08,30.71
99120,0,7.5,61.91,44.57,114.9,-90.7,889.2,25.98,-14.43,-4.16,31.04
99140,0.93,3.4,44.57,59.5,38.2,-90.4,965.6,13.79,-19.28,-4.88,31.02
99160,0,0,27.45,62.43,50.8,-200.7,975.1,2.56,-30.82,-0.96,31.0
99180,7.97,0,16.05,65.4,1.4,-248.4,996.5,-4.4,-23.4,1.65,31.1
99200,2.87,0,12.03,56.46,-117.1,-109.5,1023.9,-13.46,-22.09,3.28,31.03
99220,0,0.83,6.63,47.64,37.7,-112.7,1029.9,-20.64,-25.66,4.4,30.92
99240,0,1.53,0,25.36,-81.8,-106.7,992.6,-26.6,-11.06,4.3,30.69
99260,0,1.27,0.3,18.98,-144.4,-84.5,1002.3,-34.28,-15.57,3.53,30.51
99280,0,0.12,1.01,17.08,-134.4,-49.2,972.1,-37.36,-7.77,4.71,30.38
99300,0,0,0,9.1,-151.8,-11.0,967.5,-43.28,-6.43,1.54,30.23
99320,0,0,4.21,0,-38.1,16.8,981.3,-43.18,7.95,-1.99,29.81
99340,0,4.93,0,2.6,-96.4,99.9,1026.0,-34.95,10.31,-3.5,29.54
99360,3.27,4.17,2.86,0,-65.1,60.7,998.2,-31.1,10.18,-3.39,29.2
99380,3.24,0,0,0,-120.6,108.7,997.5,-20.53,18.29,-4.44,28.85
99400,1.86,0,3.79,3.68,-98.5,129.2,970.2,-15.53,19.94,-1.27,28.46
99420,0.62,0.73,5.15,0,-25.2,63.9,1019.3,-7.73,14.1,2.31,28.3
99440,0.78,3.36,0,5.22,-48.4,149.4,977.2,-0.06,24.74,-3.55,28.52
99460,69.87,31.83,10.44,1.62,-47.2,219.5,926.4,4.95,23.67,1.63,27.68
99480,58.39,38.02,22.75,0,84.5,136.8,914.8,14.93,22.12,2.32,28.49
99500,37.11,52.4,26.1,0,33.4,70.1,863.5,25.76,11.48,1.31,28.75
99520,19.59,60.65,36.41,0,147.5,51.2,834.4,31.4,6.25,2.97,29.23
99540,8.79,58.49,48.57,0,153.3,79.4,833.2,32.56,4.73,3.28,29.3
99560,6.56,48.88,68.52,1.78,48.8,12.4,880.7,38.93,3.47,4.97,29.64
99580,5.14,35.87,78.63,0.83,-12.3,-72.7,821.1,40.66,-2.45,2.48,30.13
99600,1.86,23.76,86.88,10.43,93.7,131.2,815.2,39.69,-6.33,-3.08,30.21
99620,0,20.16,86.99,11.44,128.2,-25.2,793.4,33.55,-3.19,-4.25,30.55
99640,3.95,6.63,74.37,24.54,86.8,-17.3,847.3,32.26,-7.81,-5.66,31.02
99660,0,5.82,62.73,35.67,73.0,-91.2,811.4,21.03,-23.38,-4.37,30.89
99680,0,0,54.06,52.47,78.9,-195.5,930.1,16.41,-16.16,-2.85,31.3
99700,0,8.1,40.25,55.66,-71.5,-138.3,984.4,5.2,-7.04,-7.86,30.56
99720,0,1.69,26.11,67.42,19.7,-137.2,978.7,0.38,-10.52,-0.92,31.05
99740,6.12,1.81,15.68,64.95,-64.7,-41.2,1019.6,-3.81,-17.61,2.1,30.74
99760,0,0,9.31,57.0,-95.1,-220.8,978.7,-15.88,-17.76,3.8,31.08
99780,6.17,3.33,3.33,46.42,-41.8,-76.9,990.9,-26.21,-19.09,3.64,30.81
99800,0,2.96,0,29.92,-111.5,-67.5,965.0,-33.23,-6.16,6.2,30.95
99820,0,0,4.26,16.42,-93.3,-3.0,1041.3,-29.78,-7.65,6.01,30.52
99840,1.69,0.81,1.35,5.79,-51.1,53.2,962.1,-36.52,3.1,2.0,30.32
99860,1.02,4.46,0.23,4.62,-93.1,-15.3,1022.4,-43.72,0.08,-1.52,30.42
99880,0,0.38,1.19,0,-19.0,89.8,1054.3,-35.04,6.2,-2.5,29.67
99900,0,1.6,0.11,0.92,-41.8,68.8,1000.4,-32.98,13.55,-6.98,29.57
99920,0,0,0,0,-23.5,126.4,1027.3,-33.39,7.57,-5.67,29.51
99940,1.34,0.63,0,0,-112.9,48.2,969.1,-24.39,8.61,-3.92,28.94
99960,0.05,2.26,0,0,-28.4,96.0,1006.0,-19.84,13.36,-5.28,28.77
99980,2.6,0,0,0.83,-22.9,65.9,978.8,-12.11,20.05,-3.15,28.61
100000,77.34,19.55,10.81,0,-50.6,236.2,1009.5,-0.77,29.77,3.37,27.99
100020,68.27,39.25,7.68,1.67,19.3,186.8,907.5,10.93,22.49,3.84,28.59
100040,56.58,42.74,16.29,0,-3.8,145.2,848.2,13.45,16.12,4.78,28.65
100060,33.65,49.82,26.72,0,102.9,149.6,841.0,24.12,15.23,4.96,28.85
100080,21.98,53.59,45.16,0.8,115.1,91.6,821.8,32.66,20.32,6.54,29.2
100100,7.56,55.57,59.28,0,-6.5,9.0,791.7,39.22,-1.6,6.21,29.44
100120,0,46.35,72.78,3.77,160.1,-11.6,831.7,40.8,1.59,2.64,30.31
100140,1.3,34.46,74.29,1.92,143.1,40.7,807.4,35.17,3.74,-0.29,30.22
100160,0.34,28.15,85.21,15.84,134.0,-23.4,780.6,39.79,-0.64,-0.15,30.04
100180,1.9,16.25,79.87,18.65,97.1,2.8,818.0,30.68,-8.4,-3.03,30.92
100200,1.93,4.53,78.51,27.92,67.5,-56.6,848.8,31.48,-13.33,-4.43,30.77
100220,0,2.47,59.84,44.09,139.3,-150.5,884.6,20.79,-13.35,-7.42,31.21
100240,0.03,2.21,47.07,50.88,108.0,-119.4,910.5,13.5,-21.17,-0.41,30.56
100260,0,0.08,38.68,59.4,32.6,-130.5,968.4,5.23,-21.05,1.8,30.84
100280,1.18,0,25.57,61.18,-49.6,-216.5,1005.2,1.37,-17.83,-2.01,31.15
100300,0,1.92,11.48,57.35,-25.8,-70.7,970.7,-10.91,-16.96,1.57,30.8
100320,0.1,0,5.39,54.12,-42.5,-95.0,1049.6,-17.5,-22.79,3.31,31.03
100340,3.15,1.03,4.66,35.46,-43.7,-123.6,994.5,-21.61,-18.33,2.16,30.97
100360,1.79,0,1.7,21.76,-112.7,-106.7,980.8,-33.97,-8.32,2.64,30.33
100380,0,0,1.93,10.16,-82.4,21.8,1014.7,-39.81,-6.53,2.88,30.62
100400,5.24,0,0.71,5.13,-93.7,-136.9,1016.4,-36.46,-2.64,2.52,30.43
100420,0,3.61,0,7.64,-153.9,10.2,905.1,-31.83,-9.89,-1.95,30.3
100440,0,4.7,0,1.71,-93.7,28.4,967.9,-43.53,4.02,-2.42,29.68
100460,0,1.39,4.61,3.08,-10.7,81.3,1026.1,-42.3,9.29,-5.8,29.43
100480,0,3.74,3.38,0,-120.7,193.7,1026.5,-36.66,7.79,-6.4,29.71
100500,0.82,0,4.55,0,-96.2,143.2,975.6,-22.37,22.74,-1.81,28.94
100520,1.26,0,0,0,-47.0,53.0,969.9,-15.14,23.63,-3.33,28.66
100540,1.56,0,0,0,-1.2,180.9,963.1,-7.56,22.76,-4.87,28.49
100560,79.45,28.45,7.72,0,30.3,139.1,971.0,1.74,27.16,0.48,27.96
100580,63.23,39.42,8.63,0,70.3,163.4,982.8,8.74,20.05,5.29,28.67
100600,52.95,42.17,17.66,0,107.9,143.4,913.4,13.94,13.52,2.84,28.72
100620,34.24,56.99,31.44,5.58,6.2,191.2,831.3,26.92,16.29,6.7,29.02
100640,19.82,49.94,46.81,2.75,121.5,118.0,809.3,31.27,18.93,9.53,29.27
100660,5.37,55.79,58.25,2.09,57.7,119.7,819.1,36.06,2.74,2.11,29.6
100680,5.45,42.04,72.82,3.75,44.0,60.4,800.6,39.73,2.42,-0.3,29.57
100700,0,36.83,76.45,7.19,57.5,-106.6,812.4,39.03,-2.22,1.69,30.17
100720,2.88,20.63,84.73,8.76,18.5,-56.3,810.5,34.59,-6.21,-7.09,30.09
100740,0.57,10.87,83.06,17.19,66.7,-69.5,818.2,35.55,-5.58,-2.87,30.49
100760,0,4.85,73.66,31.47,100.1,-158.9,874.4,24.57,-16.55,-6.71,30.92
100780,0.51,1.37,52.29,42.72,85.1,-158.3,909.1,21.72,-21.1,-5.06,30.75
100800,0,0,46.98,55.57,89.5,-152.5,944.2,15.86,-18.07,-2.76,30.71
100820,0,7.02,36.13,64.7,32.8,-233.6,968.2,3.07,-25.12,-1.53,31.26
100840,0,0.17,21.7,62.35,5.3,-85.3,1030.4,-2.98,-21.21,0.52,30.99
100860,0,0,11.02,56.96,-78.6,-219.6,1008.1,-11.87,-23.32,4.02,30.88
100880,3.07,0,3.98,48.63,-58.9,-149.7,1047.5,-24.47,-8.78,2.17,30.6
100900,5.32,4.21,3.4,36.65,-19.3,-58.6,1022.3,-24.97,-22.69,3.22,30.77
100920,1.55,0,0,19.46,-137.3,-14.7,971.5,-37.44,-10.86,5.17,30.67
100940,0,0,0.66,15.05,-17.2,-139.1,1018.5,-37.53,-13.81,1.36,30.23
